index,用户昵称,初评,初评日期,评价,追评,追评日期,追评天数,是否有用,赞,Rateid,用户等级,产品,类别,标题,平台,商品链接
4211,t***7,整体评价：非常好 肤质改善情况：很好 用过好几次了 吸收效果：很棒 保湿效果：那不是very good 我的肤质：干皮 用完皮肤有弹性 ,2020年12月12日 21:21,1,,Null,Null,0,-4,1115188287468,red_2,面膜,颜色分类:热卖款海洋珍珠10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4212,l***6,整体评价：一如既往的喜欢💕一次买了三盒，冬天要补水💦 ,2020年12月15日 10:13,1,正品哦，很补水保湿，效果不错，冬天要补水💦,Null,0,0,1,1114537364955,blue_3,面膜,颜色分类:热卖款深水炸弹10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4213,y***6,整体评价：收到货了 是正品 经常在他们家买    以前还买过燕窝的  买过好几种都很好  快来购买吧 ,2020年11月26日 22:07,1,,Null,Null,0,1,1111948788076,red_5,面膜,颜色分类:酒红色[❤积雪草舒缓套盒],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4214,张***8,整体评价：收到货了，但是还没开始用，之前有用过这款面膜效果很好，可以镇定舒缓有消炎的作用，对痘痘肌很好，所以就回购这款面膜 ,2020年12月13日 22:14,1,,Null,Null,0,-4,1115455683790,red_5,面膜,颜色分类:红绿药丸（10片/盒）[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4215,h***7,总评价：收到宝贝了，看着包装挺好了，是正品～～  物流： 物流挺快的，隔天就出货了～～  颜色/尺码： 鱼子酱的～～  产品质量： 厚薄度刚好，面膜的精华也很足够呢～～  建议： 性价比很高，可以买来试一试呢～～  使用感受：敷面膜的感受很好，精华很足够敷上20分钟都不会干呢～～  客服：客服挺好的呢～～,2020年11月28日 11:25,1,,Null,Null,0,1,1113286971428,red_4,面膜,颜色分类:热卖款水光蜂蜜10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4216,t***3,整体评价：用了一次 感觉非常不错 肤质改善情况：第二天皮肤有所改善  在用几天看看 吸收效果：还不错 保湿效果：还可以 我的肤质：敏感肌混合肌肤 ,2020年12月06日 11:57,1,,Null,Null,0,-4,1113732541750,red_2,面膜,颜色分类:热卖款深水炸弹10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4217,c***0,整体评价：物美价廉，会再次购买  肤质改善情况：补水效果很好 吸收效果：精华很多，容易吸收 保湿效果：北方的冬天就靠它了 我的肤质：混合偏油 ,2020年12月06日 11:03,1,,Null,Null,0,-4,1113726245753,blue_1,面膜,颜色分类:❤新款蜗牛面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4218,t***7,一次买三盒，优惠力度很大呢，第一次用这个牌子，精华水很多，保湿效果不错👍,2020年12月03日 22:10,1,,Null,Null,0,1,1113432061997,blue_2,面膜,颜色分类:❤新款蜗牛面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4219,做***年,面膜收到了，是正品，临睡之前用了一张感觉还不错，付完之后脸润润的，补水效果也不错，推荐购买 ,2020年12月26日 16:52,1,,Null,Null,0,1,1116953574698,blue_2,面膜,颜色分类:❤新款水母面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4220,1***当,整体评价：正品 吸收效果：好用 保湿效果：很补水 ,2020年12月08日 17:27,1,,Null,Null,0,-4,1114373070493,blue_1,面膜,颜色分类:❤新款羊胎素面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4221,w***2,面膜很快就收到了，和我找朋友代购的是一样的。一直使用jm面膜，保湿效果，膜布很服帖，精华液很多，用后皮肤很弹润，没有闷痘过敏的现象发生。这款面膜反正很适合我的肤质。用完回购 ,2020年12月03日 15:37,1,,Null,Null,0,-4,1114120483363,blue_3,面膜,颜色分类:❤新款燕窝面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4222,t***6,效果很好，比实体店便宜多了，还会关顾本店的 ,2020年12月01日 12:30,1,,Null,Null,0,1,1113044421580,red_4,面膜,颜色分类:热卖款深水炸弹10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4223,t***4,用完好清爽，保濕，好似回覆咗bb仔嘅 肌膚一樣😘,2020年12月09日 16:46,1,,Null,Null,0,1,1114832139860,red_4,面膜,颜色分类:热卖款海洋珍珠10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4224,不***7,这个JM面膜买了很多次了，一直都是在这家买，是正品哦！面膜很好用保湿补水效果很好👍 ,2020年12月19日 17:23,1,,Null,Null,0,1,1115235928092,blue_3,面膜,颜色分类:❤新款燕窝面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4225,t***6,肤质改善情况：非常好用，用完皮肤滋润，不刺激，痘痘肌也可用 ,2020年12月15日 20:41,1,,Null,Null,0,1,1114652056164,red_5,面膜,颜色分类:热卖款深水炸弹10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4226,周***彬,是正品，敷完面膜之后来评的，保湿效果非常好，补水，可能两天不涂护肤品，太赞了👍,2020年12月06日 13:50,1,,Null,Null,0,1,1114130214229,blue_1,面膜,颜色分类:热卖款水光蜂蜜10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4227,t***2,回购好多次了，是正品，一次性买3盒还划算。喜欢补水美白的款。,2020年11月23日 19:01,1,,Null,Null,0,-4,1112617719641,red_5,面膜,颜色分类:蓝安瓶玻尿酸面膜（10片/盒）[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4228,小***8,一直都用这牌子面膜，巨补水！这次价格这么便宜，怕买的是假的，回来就赶紧试了一贴，和韩国代购回来的一样！好开心！ ,2020年12月26日 20:40,1,,Null,Null,0,1,1116581637049,blue_2,面膜,颜色分类:热卖款深水炸弹10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4229,不***7,这个JM面膜买了很多次了，一直都是在这家买，是正品哦、面膜很好用，保湿补水效果很好！ ,2020年12月19日 17:23,1,,Null,Null,0,-4,1115235928093,blue_3,面膜,颜色分类:❤新款水母面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4230,天***乐,这款面膜真心不错，是正品来的，用了很补水，脸上不会那么干，喜欢的亲赶紧下手 ,2020年12月01日 09:05,1,,Null,Null,0,1,1113394406062,red_5,面膜,颜色分类:热卖款深水炸弹10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4231,t***5,蜗牛面膜精华液美白补水挺好 ,2020年12月22日 21:00,1,,Null,Null,0,-4,1116072017051,red_4,面膜,颜色分类:❤新款蜗牛面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4232,l***3,一次买3盒，划算的呢，一直用着呢，效果也棒棒哒，等待双12在购买 ,2020年11月24日 10:55,1,,Null,Null,0,1,1112321946432,blue_2,面膜,颜色分类:❤新款鱼子酱面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4233,y***妞,第一次买质量不错是正品跟我以前买的一样下次还会再来 ,2020年12月10日 10:58,1,,Null,Null,0,1,1114148917222,blue_2,面膜,颜色分类:热卖款水光蜂蜜10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4234,y***9,整体评价：在这家买过好几次了，还没用完就又买，屯着慢慢用 吸收效果：非常保湿 保湿效果：很不错 我的肤质：敏感干皮 ,2020年12月09日 23:36,1,,Null,Null,0,1,1114122897769,blue_2,面膜,颜色分类:热卖款深水炸弹10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4235,t***6,吸收效果：很好啊 保湿效果：很补水在南方很实用 整体评价：一直都在用他们家的牌子感觉日常用还是可以的 ,2020年11月22日 17:19,1,,Null,Null,0,1,1111736441546,red_3,面膜,颜色分类:❤新款燕窝面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4236,莹***0,面膜收到了，包装很好哟， 看着盒子应该是正品   用过再来评价。,2020年11月23日 19:06,1,,Null,Null,0,1,1112262838162,blue_1,面膜,颜色分类:❤新款蜗牛面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4237,杨***9,东西已经收到了 第二次购买了 真的好用  吸收效果：我感觉吸收很好 用完皮肤很舒服 我的肤质： 我是敏感肌 没有过敏现象  保湿效果：保湿效果很好 可以放心购买 ,2020年12月21日 09:02,1,,Null,Null,0,-4,1116220710063,blue_1,面膜,颜色分类:❤新款水母面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4238,猫***。,面膜是同事推荐的，说这个很好用，买回来试了试，用完脸很润，滑滑的。 ,2020年12月12日 11:44,1,,Null,Null,0,1,1114769754958,red_3,面膜,颜色分类:热卖款海洋珍珠10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4239,翟***油,整体评价：很好用，一直在用这个牌子 肤质改善情况：挺好 吸收效果：吸收很好 保湿效果：挺好的 我的肤质：混合型 ,2020年11月28日 15:46,1,,Null,Null,0,1,1112592677489,red_4,面膜,颜色分类:热卖款水光蜂蜜10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4240,爱***爱,在大猩猩家购物特别开心，各种活动力度也大，赠品、上新价位都特别好。这款面膜很好用，补水效果好，价位也很好，希望大猩猩家给大家带来越来越多的好产品，也希望你们越来越好！ ,2020年11月24日 23:44,1,,Null,Null,0,1,1112039093064,blue_3,面膜,颜色分类:灰色[❤新款马胎素10片],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4241,回***你,15天内买家未作出评价,2020年12月03日 19:55,-2,已经用了一段时间了特别好用，珍珠面膜还香香的，敷完面膜觉得自己的皮肤特别好,Null,22,0,0,1113416529328,blue_1,面膜,颜色分类:热卖款海洋珍珠10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4242,t***6,一直都用的蜂蜜面膜，正品，好用补水效果好，大家放心购买&hellip;&hellip; ,2020年12月21日 12:58,1,,Null,Null,0,1,1115859141632,red_4,面膜,颜色分类:热卖款水光蜂蜜10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4243,j***9,我的肤质：干皮 肤质改善情况：太好用太补水了用完以后皮肤水当当 特别嫩 吸收效果：吸收效果也特别好 精华特别多 用不完 敷20分钟都不干 保湿效果：保湿效果第二天早上皮肤都很嫩 整体评价：是正品 价格非常美丽 赶紧买！ ,2020年12月04日 15:51,1,,Null,Null,0,1,1113128172385,red_5,面膜,颜色分类:❤新款水母面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4244,w***8,用着还不错，是正品补水效果很好，用段时间再来追评 ,2020年12月03日 16:43,1,,Null,Null,0,1,1113003008950,blue_2,面膜,颜色分类:牛油果面膜（10片/盒）[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4245,c***2,一直用的这款很补水，用完皮肤水嫩水嫩的，会回购 ,2020年12月13日 18:24,1,,Null,Null,0,-4,1115056306112,blue_1,面膜,颜色分类:❤新款羊胎素面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4246,呀***5,在实体店过看过这个面膜，分3个包装，还是与众不同的，冬天这个季节补水足够了，还会回购的那种😏 ,2020年12月20日 21:11,1,,Null,Null,0,1,1116549931038,red_5,面膜,颜色分类:热卖款海洋珍珠10片/盒[拍3盒立减16元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4247,彬***0,买了三款面膜，一收到货就马道打开试了一片，精华非常多挺浓稠的，敷在脸上很舒服有点清凉的感觉，20多分钟左右就摘了下来皮肤很滑很嫩,2020年12月07日 09:44,1,,Null,Null,0,-4,1113438308644,red_5,面膜,颜色分类:❤新款鱼子酱面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
4248,l***3,多次回购了，这款补水挺好的，一有活动就买，好划算的呢 ,2020年12月25日 14:18,1,,Null,Null,0,1,1116407557315,blue_2,面膜,颜色分类:❤新款鱼子酱面膜10片/盒[拍3盒立减12元],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
